-1.019078236412309241e-01,1.087029531044226005e-01,4.501899040249976447e-01
-1.019597952371934790e-01,1.087528139549033129e-01,4.507947117830421457e-01
-1.043197104285809723e-01,7.940316336911477924e-02,4.518117658141549420e-01
-1.009225956300960209e-01,6.411545087671921203e-05,4.501609968113265414e-01
-1.044971036203089509e-01,-6.108746624259678987e-02,4.546093545266283176e-01
-1.042965788519261833e-01,-9.390298166625210552e-02,4.459830043229431884e-01
-9.146755616113327880e-02,-5.460431475805033186e-02,4.461957985970684826e-01
-7.192647336134197489e-02,4.452183501721455883e-02,4.459452074783280540e-01
-5.850451834463781670e-02,1.079161353871708612e-01,4.482814945112810756e-01
-5.855207291526975943e-02,1.081273421952524266e-01,4.483975750978507757e-01
-5.976216450667864999e-02,6.047325975785362850e-02,4.518015037112217414e-01
-6.387558612874942587e-02,-1.316722178941069285e-02,4.497238863396281761e-01
-6.741622408198517935e-02,-7.644931336276855616e-02,4.482395184882819184e-01
-6.562338857844420004e-02,-9.326336067777631078e-02,4.414970013387736203e-01
-6.244269383830628600e-02,-9.016920734791748770e-02,4.439701954526019123e-01
-4.680150941773321416e-02,1.438909564657355443e-02,4.422446939940537503e-01
-3.639141857689114079e-02,7.903949084198276520e-02,4.477247792627132017e-01
-2.890912915362925731e-02,1.082308435840562272e-01,4.461639964131972613e-01
-2.912387818315678376e-02,1.082213444516809397e-01,4.476001695386767620e-01
-2.883347936321968216e-02,3.986587665153849130e-02,4.485139736546370770e-01
-3.024569087418909133e-02,-7.883203084959287954e-03,4.482580651814643824e-01
-2.966820877397905939e-02,-7.782419499505009719e-02,4.458298185047386286e-01
-2.893697410464366598e-02,-9.401181673739895939e-02,4.459357012321435998e-01
-2.844611467821466649e-02,-9.471026620156575149e-02,4.478234547504548746e-01
-2.151409069955005637e-02,-5.591614162947389222e-02,4.430454944917502358e-01
-6.616333126411135315e-03,5.564663972154069299e-02,4.438542427367663801e-01
3.875295729426788240e-04,1.070728497042413158e-01,4.458964038997912382e-01
1.605438374128128265e-03,1.084781045043725772e-01,4.484640430933599098e-01
7.090321497781060418e-03,6.241452230218044045e-02,4.491310557426808070e-01
1.119984124524352198e-02,-2.173732053248101856e-02,4.438702868273895485e-01
1.026405885772111934e-02,-8.327187554437301409e-02,4.448016592823543225e-01
1.161570240809655687e-02,-9.411144233517804158e-02,4.448325099385294634e-01
1.267189064998234735e-02,-9.248559761838801019e-02,4.427559835502461461e-01
2.597487966890636713e-02,-1.168394830499236599e-02,4.409843215050861520e-01
3.999213543296187279e-02,7.534508006575196815e-02,4.433117415105953252e-01
4.565007498569066680e-02,1.076641276048919821e-01,4.456507724664454106e-01
4.540874143385621731e-02,1.080606544341465997e-01,4.475879589310789441e-01
4.597440885927518706e-02,7.430136452654492740e-02,4.462080075251353972e-01
4.474729680552840677e-02,-5.550638534201318697e-02,4.454941799059376484e-01
4.630929195117249042e-02,-8.564512444054697693e-02,4.452450274959620091e-01
4.653906982595149011e-02,-9.397951416786162748e-02,4.441710047133033967e-01
4.863040020719614637e-02,-9.278867977277352463e-02,4.425888638685571141e-01
6.018724206861125747e-02,-5.512647777210714917e-03,4.415782009539767072e-01
6.992886119112404208e-02,7.206231720267182450e-02,4.429577174244875848e-01
7.365633199153136246e-02,1.081232902995028222e-01,4.471788017610473509e-01
7.331434568212527592e-02,1.077535154466922884e-01,4.451873475220139431e-01
7.474142920997003947e-02,8.714603648924219848e-02,4.475406614265095562e-01
7.767620908177165495e-02,7.909837378919528858e-03,4.463718051684514854e-01
7.661057345922503425e-02,-6.983195578333387110e-02,4.455856138865669780e-01
7.706332198169013603e-02,-9.434846372552711802e-02,4.447806642600652394e-01
8.234204851736257047e-02,-8.132967387615704091e-02,4.420319409402993505e-01
1.010905882669395073e-01,1.725884149849211957e-02,4.426609367103763182e-01
1.151677808548200455e-01,8.485403491489375283e-02,4.449102632817434344e-01
1.206682632959284601e-01,1.077402358805367860e-01,4.468787640582816967e-01
1.212679139917240273e-01,1.079618049707185001e-01,4.469926461070546919e-01
1.274049309860779133e-01,4.592248083533410907e-02,4.476715008401351281e-01
1.290748892478247034e-01,-3.445251276589637174e-02,4.489274254877720916e-01
1.258696834312144630e-01,-8.333157681696112817e-02,4.465267456757861519e-01
1.251353663178007003e-01,-9.522075089522395730e-02,4.478386821984242649e-01
