-1.662773322728455100e-02,-3.139329331831305220e-02,4.254353084138089436e-01
-2.564917312707410205e-02,-1.758658200444038894e-02,4.270671522226012762e-01
-3.688484408159586198e-02,-1.660661795296711207e-03,4.314667320433815956e-01
-4.907620943139987674e-02,2.634450878164201412e-02,4.356329802454456113e-01
-6.069914055799432995e-02,6.119621439874865787e-02,4.394897885919525904e-01
-6.724198150717461409e-02,8.643171113221613522e-02,4.435539691800805540e-01
-6.606363193072607720e-02,8.234019988275059765e-02,4.423621555321458620e-01
-5.857901056886895969e-02,4.827867952356483527e-02,4.449373653740869017e-01
-4.497436128704621755e-02,2.535798316410703759e-02,4.334307106996024839e-01
-2.926398549152136805e-02,-8.966193306918647521e-03,4.287972158147247415e-01
-1.639814417854847106e-02,-2.069594874652599947e-02,4.209779909793722186e-01
2.721217148331303570e-03,2.222090169709936558e-02,4.302703885859674449e-01
2.250115586467520482e-02,6.998390600492829239e-02,4.306071037999862905e-01
2.335186982247033222e-02,8.151704069783925755e-02,4.309070157311937210e-01
1.279925517861817130e-02,5.741468768416142787e-02,4.317031809155748023e-01
7.426245727681732300e-03,4.105034586197287005e-02,4.305479108143453471e-01
-4.072426675687521730e-02,4.040729426308754813e-02,4.345380548868353898e-01
