-1.606802280426931873e+02,4.819960489379710111e+00,8.874755685173543895e+01
-1.610323677308548156e+02,4.943989593838534979e+00,8.887371006449757260e+01
-1.606350375795033756e+02,4.776906006466029808e+00,8.900513950624046799e+01
-1.607845882280189471e+02,4.344835369786165913e+00,9.071041073734112103e+01
-1.606862799713962602e+02,3.262053163715606274e+00,9.349097896004703045e+01
-1.611116001726532261e+02,2.578524136889479013e-01,1.022331860485321897e+02
-1.612526091866159845e+02,-1.268458516637897660e+00,1.076289100856906487e+02
-1.619359804385466077e+02,-3.382691541052563977e+00,1.134142656422803555e+02
-1.622953056982561293e+02,-4.946507537399167376e+00,1.185109199968385667e+02
-1.628884868040330787e+02,-6.478330772574305563e+00,1.235257370899983869e+02
-1.632673338280234816e+02,-7.287175875923580293e+00,1.261988726864585146e+02
-1.637938249952828187e+02,-8.121657578210887962e+00,1.291491131665645753e+02
-1.643319928991554946e+02,-9.133514625272578513e+00,1.328098672881090465e+02
-1.658944230904796484e+02,-1.038784209149373794e+01,1.384105240072787524e+02
-1.666512625491415918e+02,-1.132879166955539496e+01,1.418878737288870866e+02
-1.674745553399543496e+02,-1.223354623160248700e+01,1.460803201834801825e+02
-1.681922024849843638e+02,-1.304554260380860775e+01,1.484415827971835711e+02
-1.691840933429481311e+02,-1.361520631982086016e+01,1.533327713500437142e+02
-1.708744413144762575e+02,-1.454706769595464166e+01,1.593810212748297772e+02
-1.719307487882061025e+02,-1.510376698271736196e+01,1.632661867206104205e+02
-1.729721922562091834e+02,-1.544882434306317620e+01,1.666671101474573504e+02
-1.737229580711494918e+02,-1.569641664677539161e+01,1.694425033369225844e+02
-1.744341161987931343e+02,-1.592575700566711738e+01,1.721934944576922533e+02
-1.752148571385219213e+02,-1.602721471529585529e+01,1.743856101799928808e+02
-1.759014058614282305e+02,-1.628974843100776582e+01,1.768583384795970801e+02
-1.761749234934872277e+02,-1.621660711446673986e+01,1.781197745546366775e+02
-1.774658867202389558e+02,-1.611782535016374140e+01,-1.780086978699185636e+02
-1.784164668219320902e+02,-1.618354888108170542e+01,-1.749380625935932585e+02
-1.789991603573492398e+02,-1.626066423204742861e+01,-1.731118726864449684e+02
-1.797232985634313422e+02,-1.639474706343052901e+01,-1.709842144971656808e+02
1.795173645593452818e+02,-1.618868619818081456e+01,-1.682114537742037612e+02
1.785901881763620622e+02,-1.610922172981356582e+01,-1.651368702559898054e+02
1.771527051082943842e+02,-1.590388716414241443e+01,-1.605046479622055244e+02
1.768268560420187328e+02,-1.604035101217265336e+01,-1.586957164488203773e+02
1.761435037045367267e+02,-1.592256926342933454e+01,-1.561656635302202005e+02
1.751044991185616766e+02,-1.522821130955223623e+01,-1.535380417407427274e+02
1.735467985357982741e+02,-1.472777517222921695e+01,-1.482461026045181143e+02
1.724373748840142468e+02,-1.427843328993731831e+01,-1.444072955899118824e+02
1.716429077088630208e+02,-1.383156963871439871e+01,-1.419643232858753947e+02
1.703494411947756078e+02,-1.314121177944067576e+01,-1.378613123620815770e+02
1.698836618865796311e+02,-1.260451416548287717e+01,-1.356608532510051930e+02
1.690703158560422139e+02,-1.201720282941355755e+01,-1.317753791666000893e+02
1.679514540580372000e+02,-1.103662313409384588e+01,-1.267946357637877242e+02
1.670652481200844477e+02,-1.006177484677724188e+01,-1.227336474014608001e+02
1.666660052871978337e+02,-9.622735788834429371e+00,-1.211116633062401462e+02
1.661632701376838668e+02,-9.119955793665480925e+00,-1.189742409259682745e+02
1.652255719277662536e+02,-7.758621334946369963e+00,-1.139658982952183521e+02
1.650228922227544217e+02,-6.803230915714485683e+00,-1.108264636158405239e+02
1.640743756218516864e+02,-6.052673487220484816e+00,-1.097483127741636508e+02
1.635916970022604744e+02,-4.240816843549306547e+00,-1.035977869183071789e+02
