-1.784211591239519521e+02,-3.223458538552751662e+00,-1.792928554599197071e+02
-1.783599003420362692e+02,-3.366179127254005365e+00,-1.791720453044887336e+02
-1.783985704356082920e+02,-3.106696635140675511e+00,-1.791435368104991710e+02
-1.784515857044178517e+02,-8.641930665962815894e+00,-1.791994241870356177e+02
-1.781928505094951731e+02,-1.446639728747297760e+01,-1.792308085815167829e+02
-1.783590205215205629e+02,-2.013752388016419204e+01,-1.790173259013579354e+02
-1.789119763421801963e+02,-3.651996147893348166e+01,-1.790804253990117161e+02
-1.790851817107466388e+02,-4.445534155083665695e+01,-1.789601790230150300e+02
-1.793034885348947967e+02,-5.261001646107499141e+01,-1.790148108305673134e+02
-1.792281863484393511e+02,-5.945554409801298590e+01,-1.791579762659030735e+02
-1.795473570854586853e+02,-6.753810868996502847e+01,-1.790470998344907514e+02
-1.796392716522628916e+02,-7.124552239839648848e+01,-1.790780460461258201e+02
1.795354143740476047e+02,-7.576996183867053958e+01,-1.779682548637110813e+02
1.781257330550679399e+02,-8.011575282866388648e+01,-1.770510963292958024e+02
1.727604411478131681e+02,-8.578067544232398234e+01,-1.722916582522197757e+02
1.725457110588986609e+02,-8.635933897533186610e+01,-1.721397230734103800e+02
1.709589674669397539e+02,-8.638583713633316563e+01,-1.704642657863613238e+02
1.644668069012371063e+02,-8.893881670094928893e+01,-1.636908012599130018e+02
1.664136450291446749e+02,-8.785452077615785527e+01,-1.662243527459806387e+02
1.699566751080849372e+02,-8.757024958910696455e+01,-1.695189390973201853e+02
1.793837110755983417e+02,-7.981335930354637753e+01,-1.782381205794170569e+02
-1.788713872921835843e+02,-7.037663955624213941e+01,-1.797199135930441116e+02
-1.794857910951679685e+02,-6.256657608944414051e+01,-1.789675125822795678e+02
-1.789495530282877667e+02,-5.359292956789527551e+01,-1.795743695027283025e+02
-1.789018361170877824e+02,-4.697919072810380925e+01,-1.793005683814043323e+02
-1.788355778324919072e+02,-4.348768124935993029e+01,-1.793947000491546930e+02
-1.786560522982156840e+02,-3.513817030280114295e+01,-1.793730056876738672e+02
-1.785375863263087410e+02,-2.648736259714497621e+01,-1.790943168149775602e+02
-1.782883069004830929e+02,-1.480573630324965961e+01,-1.791268814331909596e+02
-1.785191614469229080e+02,-6.924005778217927620e+00,-1.792750212402451382e+02
-1.784397735603324975e+02,-3.121484067471752333e+00,-1.792584316946339413e+02
-1.784437664042030178e+02,-3.206495606576674096e+00,-1.793913944514573870e+02
-1.784787406013657289e+02,-8.333690374093471576e+00,-1.792701697912397947e+02
-1.782118259075137985e+02,-1.346380700737621972e+01,-1.790542077315666063e+02
-1.783701765704465458e+02,-2.359233580537938835e+01,-1.792707110687152579e+02
-1.786430401230660721e+02,-3.246298426545912719e+01,-1.793061234766408347e+02
-1.788675304444125231e+02,-4.278276663973998239e+01,-1.793673411865853211e+02
-1.791038720264709241e+02,-5.050399273816726264e+01,-1.791400258270958830e+02
-1.791879799455903992e+02,-5.728289942528773793e+01,-1.792504128043492528e+02
