-9.183742868859896824e-02,-3.948816378724267356e-02,4.054216114927025605e-01
-7.480572556078488033e-02,-9.017295917610019043e-03,4.047988869613309837e-01
-8.095055499425729550e-02,-8.130380797151571734e-03,4.144053395530448713e-01
-7.199401911274064259e-02,-6.304616739414768689e-02,4.174939600814256413e-01
-6.322452392994785952e-02,-7.320913791000027704e-02,4.143604893234065223e-01
-5.062046857535106720e-02,-1.385811584291619242e-02,4.126611694699007238e-01
-4.977937738265492823e-02,-1.542997873121072783e-02,4.150892923053091099e-01
-5.294661635962800983e-02,-3.752332189917476080e-02,4.138097224760630688e-01
-6.004363588399747736e-02,-4.063552034535858337e-02,4.164227032647200843e-01
-3.734665763255275855e-02,-5.044861378434507826e-02,4.173270401343516789e-01
-3.624533209067523631e-02,-7.383428061733697534e-02,4.151181583448139700e-01
-3.738209745535494427e-02,-3.330295740920360958e-02,4.131277354895433462e-01
-3.653964215459917092e-02,-9.972601671127862694e-03,4.158873574520952632e-01
-3.569687351947804094e-02,-3.675383041912244630e-02,4.153062542729337725e-01
-1.204377644530814709e-02,-4.836331954933853483e-02,4.154367926728753102e-01
-9.561237966943511579e-03,-5.869857448697141794e-02,4.128794140979564764e-01
-7.432482193809640883e-03,-3.792596443208799163e-03,4.123265930688367331e-01
-4.899210287304258706e-03,-4.194826630937798645e-02,4.129898691056481663e-01
4.325195601760529855e-03,-4.490786247960480704e-02,4.140596153584204520e-01
2.545492205068310490e-02,-6.407551918986431616e-02,4.127428568683289556e-01
3.729117531350245596e-02,-1.389604471577592440e-02,4.108167798732496601e-01
1.154744686494261693e-02,-1.086774140560853655e-02,4.143792427005907886e-01
1.031963912452796631e-02,-2.894830541931864287e-02,4.147827208463752413e-01
2.652874044286636021e-02,-5.982760628263539271e-02,4.134118936866479355e-01
7.620419113404135192e-02,-5.939390511809788942e-02,4.190338050738562359e-01
7.812553555260541571e-02,-1.876042220101099486e-02,4.103391632420765878e-01
6.814328451904183570e-02,1.399733541817423793e-02,4.135505726951014815e-01
5.554473399680881496e-02,-3.146360704296699042e-03,4.132223189099374916e-01
