-0.193741,0.980991,-0.011044,-0.000040
-0.193498,0.981073,-0.007360,0.000623
-0.286517,0.958044,-0.006700,0.003773
-0.287903,0.957595,-0.010263,0.004291
-0.276311,0.961002,0.006146,-0.009474
-0.323298,0.946118,-0.018005,0.003888
-0.326658,0.945018,-0.015173,0.002228
-0.323496,0.946078,-0.016794,0.002174
-0.290687,0.956484,-0.024809,-0.004880
-0.305754,0.951947,-0.017661,0.000761
-0.306609,0.951785,-0.009713,-0.001414
0.266576,0.963369,-0.013252,0.026097
0.272042,0.961983,-0.017320,0.016771
0.269302,0.962758,-0.011091,0.021213
0.304810,0.952347,0.005286,0.009938
0.301689,0.953349,0.001889,0.010236
0.303102,0.952856,0.003208,0.013602
0.302874,0.952906,0.001813,0.015298
0.301509,0.953291,-0.001651,0.018047
0.296130,0.954792,-0.009309,0.024321
0.302427,0.953074,0.010474,0.008804
0.280317,0.959772,0.005516,0.015139
0.284853,0.958484,0.003122,0.012543
0.272691,0.962031,0.011630,-0.001168
0.283231,0.958729,0.024360,0.005029
0.278645,0.959266,0.045550,0.009583
0.255958,0.966474,0.020235,-0.001763
0.249858,0.967986,0.023578,0.004260
0.243383,0.969498,0.028535,-0.004897
0.260046,0.965495,0.006825,0.012183
0.249861,0.968159,0.009692,0.012004
0.257434,0.966172,0.008517,0.012909
0.241189,0.970024,0.026871,-0.012600
0.253781,0.967205,-0.001387,0.010395
0.245255,0.969373,0.011196,0.006393
0.259198,0.965789,-0.006257,-0.005307
0.259125,0.965728,0.001555,0.014877
0.255751,0.966646,-0.006393,0.012107
0.277197,0.960754,0.002654,0.010374
0.279650,0.959992,0.006421,0.013040
0.268618,0.963090,0.002197,0.017251
0.285548,0.958228,0.002206,0.016037
0.265710,0.963776,0.018331,0.014051
0.271027,0.962504,0.008624,0.007518
0.300972,0.953593,0.006614,0.005659
0.294989,0.955295,0.006221,0.018829
0.301533,0.953310,0.005431,0.015772
0.253918,0.967140,0.006359,0.011231
0.262947,0.964533,-0.010147,0.020798
0.268567,0.962964,-0.009056,0.022144
0.297352,0.954636,-0.006608,0.014407
0.302238,0.953201,-0.006241,0.004591
0.298540,0.954288,-0.009960,0.010455
0.325335,0.945187,-0.019809,0.019662
0.317658,0.948044,-0.013355,0.011315
0.318448,0.947788,-0.012257,0.011763
0.332069,0.943172,-0.008532,0.009137
0.331350,0.943444,-0.002059,0.010770
0.325412,0.945506,-0.005618,0.009731
0.368453,0.929504,-0.011703,0.011318
0.367330,0.929939,-0.005431,0.015919
0.367560,0.929831,-0.005716,0.016791
0.378757,0.925467,-0.004047,0.006067
0.369507,0.929157,-0.000330,0.011488
0.370680,0.928700,-0.002882,0.010188
0.386838,0.921964,-0.011865,0.014084
0.395427,0.918243,-0.016222,0.014318
0.393209,0.919369,-0.009040,0.008097
0.436930,0.899325,-0.009784,0.014555
0.431177,0.901981,0.000029,0.022732
0.432665,0.901292,-0.003506,0.021473
0.471935,0.881388,0.008239,0.019105
0.462676,0.886265,0.010507,0.018834
0.461404,0.887005,0.009341,0.015522
0.458719,0.888358,0.012787,0.015285
0.460022,0.887359,0.006031,0.030601
0.463318,0.885787,0.013512,0.023127
0.458991,0.888237,0.018960,-0.001527
0.454363,0.890608,0.011957,0.015114
0.459481,0.887596,0.023691,0.022132
0.443492,0.895974,0.020258,0.011628
0.444615,0.895263,0.025972,0.012130
0.445158,0.894996,0.026135,0.011549
